City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
297,Kruisfontein,ZA,2022-09-20 18:12:29,-34.0033,24.7314,55.89,82,0,6.8
298,Paka,MY,2022-09-20 18:18:16,4.6374,103.4368,76.93,100,100,0.0
299,Port-De-Bouc,FR,2022-09-20 18:18:16,43.4,4.9833,72.59,39,0,18.41
300,Saint-Joseph,RE,2022-09-20 18:13:05,-21.3667,55.6167,70.18,82,37,13.78
301,Zhangjiakou,CN,2022-09-20 18:13:46,40.81,114.8794,52.34,37,0,1.1
302,Nagato,JP,2022-09-20 18:18:17,34.3833,131.2,66.31,65,67,20.56
303,Ojiya,JP,2022-09-20 18:18:18,37.3,138.8,59.14,88,100,2.15
304,Cabedelo,BR,2022-09-20 18:18:18,-6.9811,-34.8339,84.87,64,44,14.05
305,Berlevag,NO,2022-09-20 18:16:16,70.8578,29.0864,41.0,87,75,12.66
306,Hithadhoo,MV,2022-09-20 18:12:38,-0.6,73.0833,81.97,69,29,3.67
307,Zima,RU,2022-09-20 18:18:20,53.9202,102.0442,46.67,71,91,14.29
308,Port-Gentil,GA,2022-09-20 18:18:20,-0.7193,8.7815,78.76,78,75,12.66
309,Onokhoy,RU,2022-09-20 18:18:21,51.932,108.0747,51.55,81,97,14.81
310,Lorengau,PG,2022-09-20 18:18:22,-2.0226,147.2712,79.93,80,100,8.61
311,Zaria,NG,2022-09-20 18:17:59,11.1113,7.7227,75.36,73,33,2.95
312,Havre-Saint-Pierre,CA,2022-09-20 18:18:23,50.2334,-63.5986,59.36,51,0,10.36
313,Port Elizabeth,ZA,2022-09-20 18:15:44,-33.918,25.5701,58.1,86,0,2.3
314,Hovd,MN,2022-09-20 18:15:32,48.0056,91.6419,52.99,25,38,1.54
315,Baghdad,IQ,2022-09-20 18:18:24,33.3406,44.4009,94.91,17,0,10.36
316,Rocha,UY,2022-09-20 18:18:24,-34.4833,-54.3333,57.34,64,96,10.83
317,Sainte-Suzanne,RE,2022-09-20 18:18:25,-20.9061,55.6089,71.82,90,75,14.97
318,Mayen,DE,2022-09-20 18:18:25,50.3333,7.2167,54.64,82,48,2.8
319,Houma,US,2022-09-20 18:14:51,29.5958,-90.7195,89.6,61,40,6.91
320,Olafsvik,IS,2022-09-20 18:12:07,64.8945,-23.7142,51.44,92,100,10.27
321,Daokou,CN,2022-09-20 18:18:27,35.5639,114.5058,58.46,59,51,6.2
322,Krasnyy Chikoy,RU,2022-09-20 18:18:27,50.3643,108.7512,45.09,95,100,4.5
323,Ostrovnoy,RU,2022-09-20 18:12:36,68.0531,39.5131,45.59,94,100,23.55
324,Gornyy,RU,2022-09-20 18:18:28,55.1153,83.9059,46.63,79,57,2.55
325,Pontes E Lacerda,BR,2022-09-20 18:18:28,-15.2261,-59.3353,100.62,25,33,6.46
326,Tecpan,GT,2022-09-20 18:18:29,14.7623,-90.9947,61.9,76,89,3.4
327,Ranghulu,CN,2022-09-20 18:18:29,46.65,124.8667,48.78,35,50,15.28
328,Acapulco,MX,2022-09-20 18:18:30,16.8634,-99.8901,85.82,70,100,12.66
329,Dondo,MZ,2022-09-20 18:18:31,-19.6094,34.7431,76.51,78,0,11.79
330,North Bend,US,2022-09-20 18:14:47,43.4065,-124.2243,61.25,97,75,0.0
331,Staraya Poltavka,RU,2022-09-20 18:18:32,50.4772,46.4814,61.52,63,60,7.96
332,Sindou,BF,2022-09-20 18:18:32,10.6667,-5.1667,72.45,95,100,3.71
333,Victor Harbor,AU,2022-09-20 18:12:55,-35.5667,138.6167,53.67,97,100,5.82
334,Matamoros,MX,2022-09-20 18:18:33,25.5333,-103.25,82.51,44,40,13.8
335,Plettenberg Bay,ZA,2022-09-20 18:18:34,-34.0527,23.3716,55.78,84,4,6.38
336,Dillon,US,2022-09-20 18:18:35,34.4166,-79.3712,92.35,39,0,5.23
337,Qaqortoq,GL,2022-09-20 18:18:36,60.7167,-46.0333,43.5,83,73,4.09
338,Arlit,NE,2022-09-20 18:18:37,18.7369,7.3853,83.12,53,42,31.43
339,George Town,MY,2022-09-20 18:18:37,5.4112,100.3354,79.95,93,20,0.0
340,Longyearbyen,SJ,2022-09-20 18:12:41,78.2186,15.6401,35.44,75,75,24.16
341,Ibadan,NG,2022-09-20 18:17:51,7.3878,3.8964,73.2,95,81,3.33
342,Contamana,PE,2022-09-20 18:18:38,-7.3333,-75.0167,102.78,24,29,4.56
343,Luderitz,NA,2022-09-20 18:12:31,-26.6481,15.1594,62.38,48,0,10.47
344,Strezhevoy,RU,2022-09-20 18:18:39,60.7333,77.5889,50.13,86,100,11.03
345,Belaya Gora,RU,2022-09-20 18:18:39,68.5333,146.4167,32.27,98,100,11.54
346,Jalu,LY,2022-09-20 18:18:40,29.0331,21.5482,90.91,22,0,6.38
347,Capalayan,PH,2022-09-20 18:18:40,9.7406,125.5444,78.66,85,100,4.34
348,Fortuna,US,2022-09-20 18:18:41,40.5982,-124.1573,68.34,80,98,2.86
349,Horta,PT,2022-09-20 18:18:41,38.5333,-28.6333,78.44,73,20,9.22
350,Bulgan,MN,2022-09-20 18:18:42,48.8125,103.5347,49.01,48,99,7.49
351,Veraval,IN,2022-09-20 18:18:42,20.9,70.3667,79.47,79,13,9.91
352,Palestine,PS,2022-09-20 18:18:43,31.9216,35.2033,71.02,85,28,12.91
353,Perevolotskiy,RU,2022-09-20 18:18:43,51.8763,54.1938,66.27,24,98,4.99
354,Nuuk,GL,2022-09-20 18:15:52,64.1835,-51.7216,39.81,100,100,11.5
355,Nantucket,US,2022-09-20 18:14:52,41.2835,-70.0995,71.74,63,100,10.36
356,Port Hedland,AU,2022-09-20 18:15:22,-20.3167,118.5667,60.85,77,0,4.61
357,Brokopondo,SR,2022-09-20 18:18:44,4.75,-55.1667,88.7,55,62,3.47
358,Port Lincoln,AU,2022-09-20 18:13:07,-34.7333,135.8667,56.21,92,61,22.26
359,Udachnyy,RU,2022-09-20 18:18:45,66.4167,112.4,26.83,93,100,15.14
360,Xingtai,CN,2022-09-20 18:18:46,37.0631,114.4942,60.1,65,0,5.73
361,Galle,LK,2022-09-20 18:18:46,6.0367,80.217,79.14,85,56,10.76
362,Talara,PE,2022-09-20 18:18:47,-4.5772,-81.2719,75.96,57,0,16.11
363,Tiksi,RU,2022-09-20 18:12:10,71.6872,128.8694,34.09,85,100,12.12
364,Iqaluit,CA,2022-09-20 18:12:21,63.7506,-68.5145,38.7,93,100,3.44
365,Leningradskiy,RU,2022-09-20 18:18:48,69.3833,178.4167,29.61,86,8,11.14
366,Palmer,US,2022-09-20 18:18:49,42.1584,-72.3287,77.25,68,75,10.36
367,Namibe,AO,2022-09-20 18:13:53,-15.1961,12.1522,64.15,83,5,4.97
368,Port Hardy,CA,2022-09-20 18:14:34,50.6996,-127.4199,53.78,87,20,5.75
369,Saint-Augustin,CA,2022-09-20 18:18:50,51.226,-58.6502,62.24,37,0,7.05
370,Lardos,GR,2022-09-20 18:18:50,36.0942,28.0157,76.82,59,0,17.54
371,Kyzyl-Suu,KG,2022-09-20 18:18:51,42.3414,78.0056,57.49,57,71,2.48
372,Henties Bay,NA,2022-09-20 18:18:51,-22.116,14.2845,58.24,63,0,7.58
373,Jos,NG,2022-09-20 18:18:52,9.9167,8.9,67.32,88,34,1.86
374,Sharan,RU,2022-09-20 18:18:52,54.8167,54.0,59.88,88,99,3.11
375,Coquimbo,CL,2022-09-20 18:12:31,-29.9533,-71.3436,60.53,55,20,12.66
376,Grindavik,IS,2022-09-20 18:14:17,63.8424,-22.4338,53.55,93,75,17.27
377,Sept-Iles,CA,2022-09-20 18:17:02,50.2001,-66.3821,55.92,68,40,12.66
378,Ouango,CF,2022-09-20 18:18:54,4.3133,22.5552,71.89,97,61,3.44
379,Melito Di Porto Salvo,IT,2022-09-20 18:18:54,37.9222,15.7714,77.56,65,0,6.91
380,Petropavlovsk-Kamchatskiy,RU,2022-09-20 18:12:25,53.0452,158.6483,44.15,69,47,25.81
381,Namatanai,PG,2022-09-20 18:18:55,-3.6667,152.4333,78.15,82,97,5.55
382,Verkhnyaya Inta,RU,2022-09-20 18:18:56,65.9811,60.3094,51.21,81,74,17.78
383,Monterey,US,2022-09-20 18:18:57,36.2505,-121.2516,68.18,1,0,6.67
384,Colwyn Bay,GB,2022-09-20 18:18:58,53.2948,-3.7267,62.83,86,90,1.99
385,Price,US,2022-09-20 18:14:06,39.5994,-110.8107,76.26,27,20,6.91
386,Hirara,JP,2022-09-20 18:18:58,24.8,125.2833,79.9,80,65,19.42
387,Trofors,NO,2022-09-20 18:18:59,65.5333,13.4063,46.27,86,84,2.89
388,Duki,PK,2022-09-20 18:18:59,30.1541,68.5728,79.36,46,0,7.14
389,Arraias,BR,2022-09-20 18:19:00,-12.9288,-46.9437,90.3,30,67,1.86
390,Poopo,BO,2022-09-20 18:19:00,-18.3667,-66.9667,65.17,7,0,19.84
391,Biysk,RU,2022-09-20 18:19:01,52.5364,85.2072,57.07,52,73,5.3
392,San Luis,AR,2022-09-20 18:15:14,-33.295,-66.3356,62.71,30,84,9.37
393,Huarmey,PE,2022-09-20 18:13:25,-10.0681,-78.1522,67.53,70,47,13.71
394,Takoradi,GH,2022-09-20 18:19:02,4.8845,-1.7554,76.37,84,81,7.05
395,Chapleau,CA,2022-09-20 18:19:04,47.8405,-83.4034,73.49,60,20,8.05
396,Teya,RU,2022-09-20 18:12:04,60.3778,92.6267,30.04,90,48,4.45
397,Sioux Lookout,CA,2022-09-20 18:19:05,50.1001,-91.917,69.87,78,75,9.22
398,Christchurch,NZ,2022-09-20 18:18:29,-43.5333,172.6333,50.32,86,100,11.5
399,Kudahuvadhoo,MV,2022-09-20 18:19:05,2.6708,72.8944,82.4,72,68,7.81
400,Norman Wells,CA,2022-09-20 18:13:48,65.282,-126.8329,48.24,61,75,10.36
401,Filadelfia,US,2022-09-20 18:15:58,39.9523,-75.1638,82.78,48,40,14.97
402,Homer,US,2022-09-20 18:15:01,59.6425,-151.5483,48.09,93,0,0.0
403,Shiyan,CN,2022-09-20 18:19:07,32.6475,110.7781,60.31,93,100,0.96
404,Hofn,IS,2022-09-20 18:19:08,64.2539,-15.2082,51.22,92,52,10.92
405,Chuy,UY,2022-09-20 18:13:53,-33.6971,-53.4616,59.34,68,98,10.83
406,Pochutla,MX,2022-09-20 18:19:09,15.7432,-96.4661,86.83,74,100,4.65
407,Invermere,CA,2022-09-20 18:15:55,50.5167,-116.0354,53.37,52,11,1.54
408,Uray,RU,2022-09-20 18:19:10,60.1247,64.7758,61.99,76,100,9.8
409,Viedma,AR,2022-09-20 18:19:11,-40.8135,-62.9967,56.07,38,37,22.39
410,Batyrevo,RU,2022-09-20 18:19:12,55.0675,47.6111,53.62,66,6,4.18
411,Loiza,PR,2022-09-20 18:19:12,18.4313,-65.8802,91.08,62,75,11.5
412,Mirnyy,RU,2022-09-20 18:13:41,62.5353,113.9611,37.69,98,100,6.78
413,Sortland,NO,2022-09-20 18:19:13,68.6949,15.4162,46.36,75,90,5.68
414,Fredericton,CA,2022-09-20 18:19:01,45.9454,-66.6656,51.04,93,100,16.11
415,Mosquera,CO,2022-09-20 18:19:14,4.7059,-74.2302,64.49,63,40,9.22
416,Esperance,AU,2022-09-20 18:12:53,-33.8667,121.9,56.25,77,41,13.09
417,Kailua,US,2022-09-20 18:14:51,21.4022,-157.7394,82.38,69,40,9.22
418,Tsabong,BW,2022-09-20 18:19:16,-26.0217,22.401,58.71,27,0,8.01
419,Bushehr,IR,2022-09-20 18:19:17,28.9684,50.8385,89.69,66,0,4.61
420,Waingapu,ID,2022-09-20 18:19:19,-9.6567,120.2641,75.7,77,12,5.1
421,Morehead,US,2022-09-20 18:19:20,37.2711,-87.1764,95.99,61,0,0.0
422,Wagar,SD,2022-09-20 18:19:21,16.1525,36.2032,95.27,30,100,5.7
423,Meulaboh,ID,2022-09-20 18:12:31,4.1363,96.1285,76.55,89,86,4.36
424,Punta Alta,AR,2022-09-20 18:17:09,-38.8759,-62.0736,58.59,37,61,14.67
425,Auki,SB,2022-09-20 18:14:01,-8.7676,160.7034,76.21,87,98,4.65
426,Russell,US,2022-09-20 18:19:23,32.3502,-85.1999,85.28,78,0,4.61
427,Osvaldo Cruz,BR,2022-09-20 18:19:24,-21.7967,-50.8786,83.75,54,95,6.87
428,Toamasina,MG,2022-09-20 18:16:00,-18.1667,49.3833,73.4,73,40,6.91
429,Avanigadda,IN,2022-09-20 18:19:25,16.0215,80.9181,75.76,89,98,4.36
430,Kawalu,ID,2022-09-20 18:19:26,-7.3817,108.2082,71.31,96,100,1.21
431,Perth,AU,2022-09-20 18:15:36,-31.9333,115.8333,56.19,94,20,8.05
432,Khanpur,PK,2022-09-20 18:19:26,28.6453,70.6567,88.93,27,0,8.52
433,Nkowakowa,ZA,2022-09-20 18:19:27,-23.8878,30.2871,62.33,89,100,1.88
434,Pandan,PH,2022-09-20 18:19:28,14.0453,124.1694,77.16,91,100,9.46
435,Halifax,CA,2022-09-20 18:15:55,44.6453,-63.5724,57.2,93,100,20.71
436,Yabelo,ET,2022-09-20 18:19:28,4.8833,38.0833,65.14,53,99,8.19
437,Kenai,US,2022-09-20 18:15:56,60.5544,-151.2583,49.14,98,100,8.05
438,Ocos,GT,2022-09-20 18:19:29,14.5094,-92.1933,87.98,73,66,8.37
439,Lakes Entrance,AU,2022-09-20 18:12:04,-37.8811,147.981,46.17,69,100,4.07
440,Gizo,SB,2022-09-20 18:19:30,-8.103,156.8419,81.37,78,100,6.31
441,Guerrero Negro,MX,2022-09-20 18:10:31,27.9769,-114.0611,74.93,66,82,9.86
442,Salym,RU,2022-09-20 18:19:32,60.0625,71.4789,58.86,96,91,6.93
443,Marsa Matruh,EG,2022-09-20 18:19:32,31.3525,27.2453,77.41,64,0,11.97
444,Newberry,US,2022-09-20 18:19:33,34.2746,-81.6187,92.01,34,0,4.7
445,Komsomolskiy,UZ,2022-09-20 18:12:51,40.4272,71.7189,72.32,40,8,2.3
446,Uyovu,TZ,2022-09-20 18:19:34,-3.2833,31.5258,74.68,56,59,7.29
447,Concarneau,FR,2022-09-20 18:19:34,47.875,-3.9225,64.81,69,76,7.09
448,The Pas,CA,2022-09-20 18:19:35,53.8251,-101.2541,50.02,93,100,8.05
449,Chapais,CA,2022-09-20 18:17:21,49.7834,-74.8492,58.78,38,74,7.61
450,Alugan,PH,2022-09-20 18:19:35,12.2188,125.4808,78.37,82,100,4.29
451,Muros,ES,2022-09-20 18:13:08,42.7762,-9.0603,76.84,65,61,2.73
452,Mpika,ZM,2022-09-20 18:19:36,-11.8343,31.4529,70.65,26,0,3.58
453,Tosya,TR,2022-09-20 18:19:37,41.0155,34.0401,60.15,79,89,4.81
454,Sechura,PE,2022-09-20 18:19:37,-5.5569,-80.8222,77.31,54,69,13.82
455,Pennadam,IN,2022-09-20 18:19:38,11.4,79.2333,82.36,71,98,11.7
456,Gimli,CA,2022-09-20 18:19:38,50.6336,-96.9907,60.82,72,23,13.8
457,Taltal,CL,2022-09-20 18:13:16,-25.4,-70.4833,60.6,62,0,10.22
458,Maturin,VE,2022-09-20 18:19:39,9.75,-63.1767,92.57,47,90,6.42
459,Lang Son,VN,2022-09-20 18:19:40,21.8333,106.7333,73.45,94,60,2.06
460,Constantine,DZ,2022-09-20 18:18:15,36.365,6.6147,71.01,64,20,11.5
461,Fairbanks,US,2022-09-20 18:17:20,64.8378,-147.7164,44.56,91,20,8.05
462,Sainte-Maxime,FR,2022-09-20 18:19:41,43.3,6.6333,74.32,72,13,2.98
463,Egvekinot,RU,2022-09-20 18:19:42,66.3167,-179.1667,32.16,88,35,5.75
464,Narrabri,AU,2022-09-20 18:19:43,-30.3167,149.7833,57.52,73,100,1.01
465,Lixourion,GR,2022-09-20 18:19:43,38.2019,20.4314,73.4,56,20,8.05
466,Pangnirtung,CA,2022-09-20 18:12:11,66.1451,-65.7125,37.33,70,27,6.11
467,Ola,RU,2022-09-20 18:16:43,59.5833,151.2833,40.69,92,100,11.3
468,Tewksbury,US,2022-09-20 18:15:38,42.6106,-71.2342,65.34,86,100,6.91
469,Ixtapa,MX,2022-09-20 18:19:45,20.7,-105.2,83.43,74,100,6.91
470,Hoyanger,NO,2022-09-20 18:19:45,61.2204,6.0749,49.5,71,32,2.75
471,Bandarbeyla,SO,2022-09-20 18:19:46,9.4942,50.8122,79.77,78,4,22.01
472,Vao,NC,2022-09-20 18:12:12,-22.6667,167.4833,74.1,80,0,9.26
473,Margate,GB,2022-09-20 18:19:25,51.3813,1.3862,63.7,65,100,1.99
474,Virginia Beach,US,2022-09-20 18:16:51,36.8529,-75.978,89.06,57,40,6.91
475,Bam,IR,2022-09-20 18:19:47,29.106,58.357,84.99,13,5,5.26
476,San Jose De Rio Tinto,HN,2022-09-20 18:19:47,14.9333,-85.7,90.97,70,68,3.22
477,Durban,ZA,2022-09-20 18:19:48,-29.8579,31.0292,58.12,88,100,12.57
478,Makakilo City,US,2022-09-20 18:19:48,21.3469,-158.0858,80.92,59,0,14.97
479,Deputatskiy,RU,2022-09-20 18:15:16,69.3,139.9,24.84,97,100,4.52
480,Chapaevsk,RU,2022-09-20 18:19:49,52.9813,49.7112,59.63,85,89,4.36
481,Krasnogorskoye,RU,2022-09-20 18:19:50,52.2953,86.1979,50.11,55,50,2.28
482,Port Blair,IN,2022-09-20 18:16:39,11.6667,92.75,78.84,83,75,0.0
483,Saint Augustine,US,2022-09-20 18:17:14,29.8947,-81.3145,90.01,85,57,10.63
484,Dombarovskiy,RU,2022-09-20 18:19:51,50.7587,59.5386,64.04,17,0,8.16
485,Ilhabela,BR,2022-09-20 18:15:09,-23.7781,-45.3581,73.49,73,39,2.73
486,Sinnamary,GF,2022-09-20 18:19:52,5.3833,-52.95,82.09,79,70,10.42
487,Bure,ET,2022-09-20 18:19:53,10.7,37.0667,57.94,95,98,4.34
488,Eravur,LK,2022-09-20 18:19:53,7.7733,81.6095,80.26,74,43,6.96
489,Agdam,AZ,2022-09-20 18:19:54,39.991,46.9274,75.15,46,0,4.0
490,Newton,US,2022-09-20 18:18:50,42.337,-71.2092,68.76,88,100,9.22
491,Yerbogachen,RU,2022-09-20 18:19:55,61.2767,108.0108,40.5,98,100,1.01
492,Karratha,AU,2022-09-20 18:16:05,-20.7377,116.8463,68.85,40,0,6.73
493,Bathsheba,BB,2022-09-20 18:19:56,13.2167,-59.5167,88.41,70,20,20.71
494,Chufarovo,RU,2022-09-20 18:19:56,54.0963,47.3367,53.31,59,2,3.09
495,Kang,BW,2022-09-20 18:19:57,-23.6752,22.7876,56.73,25,0,8.9
496,Lamar,US,2022-09-20 18:16:19,33.6668,-95.5836,97.99,42,75,5.75
497,Bonthe,SL,2022-09-20 18:19:57,7.5264,-12.505,78.67,81,100,9.28
498,New Bern,US,2022-09-20 18:16:50,35.1085,-77.0441,92.1,51,0,4.61
499,Axim,GH,2022-09-20 18:19:58,4.8699,-2.2405,75.83,86,96,8.55
500,Abu Samrah,SY,2022-09-20 18:19:59,35.3029,37.1841,76.84,62,0,14.56
501,Lompoc,US,2022-09-20 18:19:59,34.6391,-120.4579,77.02,96,40,3.44
502,Shingu,JP,2022-09-20 18:20:00,33.7333,135.9833,65.79,71,100,5.1
503,Ahja,EE,2022-09-20 18:20:00,58.2091,27.0734,50.25,95,99,4.56
504,Saint-Denis,FR,2022-09-20 18:20:01,48.9167,2.3333,61.93,66,0,4.61
505,Robertsport,LR,2022-09-20 18:20:01,6.7533,-11.3686,78.62,81,60,12.35
506,Haines Junction,CA,2022-09-20 18:20:02,60.7522,-137.5108,49.95,76,100,2.3
507,Otavi,NA,2022-09-20 18:20:03,-19.65,17.3333,70.52,14,1,4.9
508,Val-David,CA,2022-09-20 18:15:07,46.0334,-74.2159,57.07,94,100,1.01
509,La Palma,US,2022-09-20 18:20:04,33.8464,-118.0467,82.92,60,20,4.61
510,Kousseri,CM,2022-09-20 18:20:04,12.0769,15.0306,69.76,100,40,18.41
511,Ust-Kuyga,RU,2022-09-20 18:20:05,70.0167,135.6,30.27,80,100,3.31
512,Pueblo,US,2022-09-20 18:16:31,38.2545,-104.6091,93.15,14,0,4.61
513,Yumen,CN,2022-09-20 18:17:09,40.2833,97.2,63.91,31,0,4.72
514,Madaoua,NE,2022-09-20 18:20:06,14.073,5.96,88.66,47,10,8.28
515,Colon,PA,2022-09-20 18:18:12,9.3592,-79.9014,87.37,81,42,15.99
516,Sinop,TR,2022-09-20 18:17:22,41.7711,34.8709,58.51,97,100,5.28
517,Matara,LK,2022-09-20 18:15:49,5.9485,80.5353,78.24,87,52,9.19
518,Lodja,CD,2022-09-20 18:20:08,-3.4833,23.4333,75.42,81,94,1.9
519,Novosil,RU,2022-09-20 18:20:08,52.9739,37.0405,53.15,68,99,1.88
520,Hobyo,SO,2022-09-20 18:20:09,5.3505,48.5268,77.18,88,8,19.73
521,Penzance,GB,2022-09-20 18:20:09,50.1186,-5.5371,61.48,71,15,2.98
522,Souillac,MU,2022-09-20 18:20:10,-20.5167,57.5167,71.98,83,40,10.36
523,Bontang,ID,2022-09-20 18:20:10,0.1333,117.5,75.7,92,72,7.49
524,Itoman,JP,2022-09-20 18:20:11,26.1247,127.6694,78.82,75,40,19.57
525,Kuah,MY,2022-09-20 18:20:12,6.3265,99.8432,78.78,94,20,0.0
526,Qiyang,CN,2022-09-20 18:20:12,26.5911,111.8474,71.8,43,82,6.26
527,Saint Anthony,US,2022-09-20 18:20:13,45.0205,-93.218,87.15,68,0,10.36
528,Havoysund,NO,2022-09-20 18:20:13,70.9963,24.6622,41.23,65,100,16.98
529,Yamada,JP,2022-09-20 18:20:14,39.4667,141.95,56.68,75,100,9.4
530,Mecca,SA,2022-09-20 18:20:14,21.4267,39.8261,87.24,28,7,7.87
531,Vagur,FO,2022-09-20 18:20:15,61.4732,-6.8119,53.71,87,100,14.27
532,Ust-Maya,RU,2022-09-20 18:20:15,60.4167,134.5333,25.74,76,0,6.96
533,Tautira,PF,2022-09-20 18:20:16,-17.7333,-149.15,76.82,79,48,18.5
534,Okato,NZ,2022-09-20 18:20:17,-39.2,173.8833,52.92,100,61,5.26
535,Kalamare,BW,2022-09-20 18:20:17,-22.9337,26.5703,73.99,17,52,6.46
536,Tandil,AR,2022-09-20 18:20:19,-37.3217,-59.1332,55.69,28,96,7.74
537,Gibraleon,ES,2022-09-20 18:20:19,37.3763,-6.969,80.02,49,34,10.04
538,Mayor Pablo Lagerenza,PY,2022-09-20 18:20:20,-19.9309,-60.7718,72.28,70,100,7.99
539,Sinjai,ID,2022-09-20 18:20:21,-5.1241,120.253,74.16,83,98,3.22
540,Pasighat,IN,2022-09-20 18:20:22,28.0667,95.3333,76.96,90,100,2.86
541,Shaowu,CN,2022-09-20 18:20:22,27.3409,117.4831,67.03,53,18,1.25
542,Tezu,IN,2022-09-20 18:20:22,27.9167,96.1667,74.82,98,100,3.62
543,Never,FR,2022-09-20 18:20:23,46.9896,3.159,60.55,58,0,5.75
544,Sao Felix Do Xingu,BR,2022-09-20 18:20:23,-6.6447,-51.995,103.17,18,8,0.72
545,Sharkan,RU,2022-09-20 18:20:24,57.2989,53.8712,52.74,64,61,7.23
546,Bressanone,IT,2022-09-20 18:20:24,46.715,11.656,56.97,78,58,5.21
547,Nurota,UZ,2022-09-20 18:20:25,40.5614,65.6886,74.64,20,0,6.87
548,Baruun-Urt,MN,2022-09-20 18:20:25,46.6806,113.2792,46.72,39,1,10.8
549,Limbang,MY,2022-09-20 18:18:15,4.75,115.0,77.11,97,91,2.66
550,Ukiah,US,2022-09-20 18:20:10,39.1502,-123.2078,71.1,69,40,4.61
551,Algeciras,ES,2022-09-20 18:20:27,36.1333,-5.4505,71.28,88,75,5.75
552,Kurilsk,RU,2022-09-20 18:20:28,45.2333,147.8833,51.06,67,100,8.23
553,Aksum,ET,2022-09-20 18:20:28,14.1245,38.7244,58.96,80,93,3.83
554,Sorong,ID,2022-09-20 18:20:28,-0.8833,131.25,78.22,83,98,5.44
555,Mana,GF,2022-09-20 18:20:29,5.6592,-53.7767,83.55,76,80,10.76
556,Harper,LR,2022-09-20 18:20:30,4.375,-7.7169,77.29,82,89,12.1
557,Tarrafal,CV,2022-09-20 18:20:30,15.2833,-23.7667,83.19,76,59,13.96
558,Port Keats,AU,2022-09-20 18:20:31,-14.25,129.55,79.59,64,51,3.8
559,Vila Franca Do Campo,PT,2022-09-20 18:20:31,37.7167,-25.4333,77.41,69,37,1.28
560,Tanete,ID,2022-09-20 18:20:32,-3.9443,119.7848,72.57,97,100,3.44
561,Luganville,VU,2022-09-20 18:20:32,-15.5333,167.1667,77.11,84,17,6.89
562,Bensonville,LR,2022-09-20 18:20:33,6.4461,-10.6125,80.15,88,89,7.67
563,Mareeba,AU,2022-09-20 18:20:33,-17.0,145.4333,70.52,94,46,4.29
564,Pacific Grove,US,2022-09-20 18:20:34,36.6177,-121.9166,71.35,76,0,6.91
565,Matagami,CA,2022-09-20 18:20:34,49.7502,-77.6328,64.51,45,0,6.91
566,Perez,AR,2022-09-20 18:20:35,-32.9983,-60.7679,57.09,77,100,4.61
567,Pavullo Nel Frignano,IT,2022-09-20 18:20:35,44.3315,10.835,60.44,66,14,2.64
568,Noumea,NC,2022-09-20 18:18:34,-22.2763,166.4572,75.99,99,0,3.76
569,Quatre Cocos,MU,2022-09-20 18:20:36,-20.2078,57.7625,71.71,83,55,18.45
570,Ekhabi,RU,2022-09-20 18:20:37,53.5102,142.9671,42.01,72,100,18.92
571,Huacho,PE,2022-09-20 18:20:37,-11.1067,-77.605,66.36,70,48,13.18
572,Kargil,IN,2022-09-20 18:20:38,34.5667,76.1,53.89,50,89,4.54
573,Isparta,TR,2022-09-20 18:20:38,38.0,31.0,64.44,34,59,4.54
574,Awbari,LY,2022-09-20 18:20:39,26.5921,12.7805,91.69,12,0,5.88
575,Lingao,CN,2022-09-20 18:20:39,19.9103,109.6859,78.87,84,61,8.5
576,Riosucio,CO,2022-09-20 18:20:40,5.4216,-75.7032,74.23,57,100,1.07
577,Waipawa,NZ,2022-09-20 18:20:40,-41.4122,175.5153,44.73,91,55,2.01
578,Lexington,US,2022-09-20 18:18:21,37.9887,-84.4777,87.15,49,0,3.44
579,Dawlatabad,AF,2022-09-20 18:20:41,36.4141,64.9053,74.41,20,0,0.87
580,Sapa,PH,2022-09-20 18:20:41,5.1544,120.3241,81.82,73,81,2.95
581,Xining,CN,2022-09-20 18:20:42,36.6167,101.7667,52.83,73,55,3.31
582,Estelle,US,2022-09-20 18:20:42,29.8458,-90.1067,90.0,49,0,9.22
583,Nawalgarh,IN,2022-09-20 18:20:43,27.85,75.2667,82.42,57,53,2.62
584,Ewa Beach,US,2022-09-20 18:20:43,21.3156,-158.0072,82.35,63,0,15.01
585,Shebalino,RU,2022-09-20 18:20:44,51.2917,85.6772,47.86,62,32,3.33
586,Lavrentiya,RU,2022-09-20 18:20:44,65.5833,-171.0,36.84,74,61,0.67
587,Ocean City,US,2022-09-20 18:20:45,39.2776,-74.5746,83.17,45,19,7.0
