City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
138,Bairiki,KI,2022-09-21 19:13:51,1.3292,172.9752,80.6,83,40,4.61
139,Qasigiannguit,GL,2022-09-21 19:13:51,68.8193,-51.1922,37.65,74,86,4.61
140,New Norfolk,AU,2022-09-21 19:13:52,-42.7826,147.0587,51.91,74,30,2.75
141,Grand Gaube,MU,2022-09-21 19:13:52,-20.0064,57.6608,72.37,73,5,10.0
142,Jinka,ET,2022-09-21 19:13:53,5.65,36.65,67.33,68,49,2.13
143,Sarangani,PH,2022-09-21 19:13:53,5.4033,125.4636,82.33,71,100,0.76
144,Atuona,PF,2022-09-21 19:13:54,-9.8,-139.0333,76.35,81,70,22.59
145,Akureyri,IS,2022-09-21 19:13:54,65.6835,-18.0878,53.53,66,40,5.75
146,Norman Wells,CA,2022-09-21 19:13:55,65.282,-126.8329,48.24,87,75,8.05
147,Talaya,RU,2022-09-21 19:13:55,61.3833,152.75,27.54,96,100,2.28
148,San Cristobal,VE,2022-09-21 19:13:56,7.7669,-72.225,82.58,58,72,1.01
149,Ballybofey,IE,2022-09-21 19:13:56,54.8,-7.7833,62.35,87,100,8.9
150,Makat,KZ,2022-09-21 19:13:57,47.6469,53.3463,73.65,15,0,9.86
151,Vaitape,PF,2022-09-21 19:13:57,-16.5167,-151.75,78.24,75,7,21.52
152,Cabedelo,BR,2022-09-21 19:13:58,-6.9811,-34.8339,83.07,69,3,11.61
153,Ponta Do Sol,PT,2022-09-21 19:13:58,32.6667,-17.1,75.83,84,34,6.06
154,Port Hardy,CA,2022-09-21 19:13:59,50.6996,-127.4199,55.58,71,20,4.61
155,Caravelas,BR,2022-09-21 19:13:59,-17.7125,-39.2481,78.17,73,20,12.86
156,Warrnambool,AU,2022-09-21 19:14:00,-38.3833,142.4833,54.68,90,93,4.88
157,Zubtsov,RU,2022-09-21 19:14:00,56.1753,34.5894,48.83,94,100,8.03
158,Chokurdakh,RU,2022-09-21 19:14:01,70.6333,147.9167,32.88,94,100,8.57
159,Smithers,CA,2022-09-21 19:14:01,54.7804,-127.1743,59.32,55,20,3.44
160,Esperance,AU,2022-09-21 19:14:02,-33.8667,121.9,55.24,77,100,17.56
161,Cherskiy,RU,2022-09-21 19:09:13,68.75,161.3,36.16,62,78,7.61
162,Narsaq,GL,2022-09-21 19:14:02,60.9167,-46.05,48.42,54,39,4.97
163,Lompoc,US,2022-09-21 19:14:03,34.6391,-120.4579,76.51,58,40,11.5
164,Malakal,SS,2022-09-21 19:14:04,9.5334,31.6605,72.54,94,100,7.96
165,Sorland,NO,2022-09-21 19:14:04,67.667,12.6934,51.66,96,100,23.15
166,Dunedin,NZ,2022-09-21 19:12:09,-45.8742,170.5036,43.81,89,9,3.15
167,Arnprior,CA,2022-09-21 19:11:58,45.4334,-76.3494,74.14,68,100,11.18
168,Pucara,PE,2022-09-21 19:14:05,-15.9803,-71.4606,42.93,9,65,13.4
169,Isangel,VU,2022-09-21 19:14:06,-19.55,169.2667,73.62,87,14,7.58
170,Saldanha,ZA,2022-09-21 19:14:06,-33.0117,17.9442,57.38,80,6,8.03
171,Ippy,CF,2022-09-21 19:14:07,6.2679,21.2247,71.56,92,36,1.7
172,Donegal,IE,2022-09-21 19:14:08,54.65,-8.1167,60.85,90,100,8.61
173,Usinsk,RU,2022-09-21 19:14:08,65.9939,57.5281,37.17,82,99,21.05
174,Lichuan,CN,2022-09-21 19:14:09,30.3,108.85,55.96,98,100,1.39
175,Hamilton,US,2022-09-21 19:10:30,39.1834,-84.5333,96.75,48,0,12.66
176,Harper,LR,2022-09-21 19:14:10,4.375,-7.7169,76.71,87,89,10.02
177,Srednekolymsk,RU,2022-09-21 19:14:10,67.45,153.6833,35.04,99,100,7.43
